# 闸门文件登记簿(#647;`#844` 起第 1 列为**精确条数**,不再是留余量的下界)。
# 每行五列,TAB 分隔:<条数> <工作目录> <测试文件> <delegates_to> <这道闸保证什么>
#
# 「闸门文件」的定义:一个测试文件,**删掉它就会移除某条具体保证**,而不只是减少覆盖率。
# 操作性判据:它断言的是**自己模块之外**的东西 —— 仓库源码文本、vendored/生成的 fixture、
# 上游文件、或一份钉住的清单/登记簿 —— 于是没有别的测试会因为它消失而变红。
#
# ── delegates_to:**默认拒**,不许留空 ────────────────────────────────────────
# 很多源码棘轮会在抬头写明「主判据不在本文件,由 X 执行」。那么删掉 X,保证就没了,而棘轮只
# 守住「源码里有那段文字」—— 按本仓自己的定义,那就是**假闸门**。
# 所以:凡本文件把主判据委派给别的测试文件,必须在这一列列出(逗号分隔,仓库相对路径),
# 且**被委派的文件必须也在本登记簿里**。没有委派就显式写 `-`。留空 = 红。
#
# 为什么不靠自动解析抬头来发现委派:自然语言的说法太多(「真实判据见」「行为层闸门在」
# 「THE PRIMARY JUDGEMENT IS NOT IN THIS FILE」「移至」「由 X 断言」…),按措辞枚举与当初
# 「按文件名枚举」是同一种缺陷 —— 说法不合的就隐形。因此**权威是这一列**(人显式声明,默认拒);
# 抬头扫描只作为**发现用的绊线**:凡在闸门文件正文里出现的其它测试文件,必须已登记、
# 或在 NOT_GATES、或在 REFERENCED_BUT_UNREGISTERED 里写明理由。三者皆无 = 红。
#
# ── 为什么需要**两层**下界(别再只做一层)────────────────────────────────────
#   · 整包地板(workflow 的 `bun test (ui-mac)` 等)抓**灾难性丢失**:加载失败、成片删除、
#     runner 配错。它抓不到「少了一个文件」——实测:
#       ui-mac 删掉 stream-read-hygiene.test.ts → 3077 条 ≥ 地板 3000 → **全绿**
#       ext    删掉 prompt-rebrand.test.ts      →  106 条 ≥ 地板  100 → **全绿**
#   · 本登记簿抓**单点消失**:每个闸门文件单独点名、单独判**精确条数**。
#   两层缺一不可 ——「只上地板」这个错误本仓已经犯过两次(ui-mac 一次、ext 一次)。
#
# ── 第 1 列语义(`#844`)────────────────────────────────────────────────────────
# `N` = 精确条数(默认):实际 pass 必须**恰好等于** N。少 = 有用例被删;多 = 新增未登记
# (未登记的用例可以被静默删掉 —— 旧的 ~20% 余量政策让 35/87 条、合计 131 条用例处于
# 该状态,含两条 guarantee 明写「不留余量」的,#844 实测)。改动闸门文件后跑
#   bash scripts/assert-gate-files.sh --update
# 从实测自动写回本列,让评审读 TSV 的 diff。
# `>=N` = 具名例外(下界语义),仅限条数真的会随**环境**变化的行;guarantee 列必须含
# 完整且理由有非空白字符的 `[例外:<理由>]`,否则判红。登记值(含例外)必须 > 0。当前**零范围例外**
# (#844 勘破实测,两条独立测量轴一致;条数逐 commit 确定)。
#
# ── 平台条件闸(`#1153`)──────────────────────────────────────────────────────
# guarantee 列含**逐字** `[平台:darwin]`(或 `[平台:linux]`,至多一个,词表 = process.platform
# 取值)= 该行只在那个平台上适用。语义三档,谁都不豁免:
#   · 适用平台:照常精确条数(与普通行无异,--update 也照常测量写回);
#   · 不适用平台:**仍然真跑该文件**,要求它**自报 0 条**(实测 bun 1.3.14 对整文件
#     describe.skip 打 `0 pass … Ran N tests across 1 file` 且 exit 0)——「不适用」由
#     登记标注 × 文件自报**两者一致**派生,不是人手标签说了算:该跑的文件被误标 ⇒ 它在本
#     平台跑出 >0 条 ⇒ 当场红;文件被删 ⇒ 匹配 0 个文件 ⇒ 当场红;
#   · 存在不适用行的一跑,整体退出码是 2(门绿但那几行的保证本次未被验证),消费方
#     (alpha-check [6/10] / alpha-ci 的 assert gate files 步)记「未验证」不拦 —— 恒红只会
#     训练下一个人把 darwin-only 判据摘出登记簿,那正是 #1153 的病根。
# 平台条件行不得与 `>=N` 例外叠加;标注写歪(平台词不在词表/一行多个)当场红,不静默退化。
# 为什么需要这一档:REQ-138 的真 sandbox-exec 语料(escape / setid-exec)只在 darwin 存在,
# 精确条数在 linux 上量到 0 恒红 ⇒ 此前只能不登记 ⇒ 整文件可被静默删掉(上文「整包地板
# 抓不到单个文件消失」正是为它写的)。
#
# 新增闸门文件忘了登记 → packages/ui-mac/src/main/gate-file-registry.test.ts 判红。
#
# count	workdir	path	delegates_to	guarantee

# ── contracts-consumer ────────────────────────────────────────────────────────
18	packages/ui-mac	src/renderer/alpha-ui/model-contract.test.ts	-	#857:typed model contract 在同一 directory 先等 v2-only alpha-internal-catalog-ready provider,再发首轮 model.list;控制组证明绕过会暴露未治理中间集,首读与热读集合相等,且 barrier 不读账户/网络。#882:屏障改由引擎既有的 catalog.updated 唤醒 —— 冻结时钟用例是「把取数改回固定计时器轮询即红」的机械判官(实测:改回固定轮询后该用例当场红,#857 那条仍绿),另钉住事件到不了时兜底轮询仍能就绪(事件唯一化=新的死信道)、屏障自己不再判失败(只有调用方取消能结束等待)、caller abort 在 probe/wait 两段都保留调用方的 abort 原因且探针拿的是合成 signal(悬挂防御留在每次往返上)。#882 R1 三条:①事件到达时**在飞的**探针当场被取消并重探(只置 landed 不够,否则要挂到 10s 请求预算);②屏障只把 404/ProviderNotFoundError 当未就绪,401/503/网络错/单次超时一律抛 ModelContractError 并由生产的 loadEngineModelsWithRetry 接成 recovering + 1/2/4/8s(否则 list() 永不 reject ⇒ 用户永久停在 loading);③兜底档位被闩死在 250ms(注入的 wait 记录 delayMs,忽略它的桩会让 250ms→60s 的改动全绿)。#882 R2 一条:同一轮里「引擎已经答了 503」与「catalog.updated 同时到达」撞上时,按**失败来源**判而不被 landed 短路 —— 先判 landed 的实现靠第二次探针成功走完屏障(审计实测 markerProbes=2 而 list() resolved),503 既不 reject 也不进 recovering;该用例同时钉反方向(失败正是我们自己为重探发的取消时不得抛),否则「landed 时一律抛」的错修法会让事件唤醒退化回 1/2/4/8s 退避而仍全绿#881 三条:①目录**真就绪时刻**单独成标,`barrierMs` 是屏障自己的等待(把发标挪到 `list()` 之后 ⇒ 9000 变 12000,红),发标顺序早于 list settle;②唤醒来源与探针轮数各自成立(事件支 probes=2/pollWaits=0/wake=event,兜底支由独立字面量 1000÷250 算出 5/4/poll —— 生产档位改成 500ms 即红),两支期望值互异 ⇒ 写死任一字段至少一支红;③屏障永不就绪时**就绪标条数必须为 0**(放进 finally / 无条件发 = 拿发起或取消时刻冒充就绪,红)。#1083 四条:屏障的**单探针期限**与链级 `ENGINE_FETCH_TIMEOUT_MS` 分家 —— 「这一轮没答」不是引擎的回答,故不是故障,屏障换一轮重探而不掀链。①取值纪律(期限必须夹在兜底轮询与链级预算之间,写死成任一端即红);②首轮永不答 ⇒ 屏障自己重探并就绪,分项记 probeTimeouts/wake=timeout,且**耗时判据**钉住「是屏障自己的期限点的火」—— 把 deadline 从探针取消面摘掉后该链仍能就绪、只是要等 10s 链级预算收尸(实测 65ms→40s 而断言全绿),一个只会变慢的闸不是闸,故判据在时间上;③连着三轮不答期间生产的 loadEngineModelsWithRetry 一次都不得被喂(#1080 的代价不是「最终没好」,是每轮不答都被翻成 error:request 交给 1/2/4/8s 退避空转);④反向护栏:引擎真答 503 照旧抛,放行面**只有**「没答」。两次反向验证已实跑:把到期分支改回 throw ⇒ ②③ 当场红(④ 照绿);把 deadline 从探针 signal 摘掉 ⇒ ②③ 各自超时红。
1	packages/ui-mac	src/renderer/sidebar/use-projects.component.test.ts	-	#882:覆盖 `/global/event` → `catalog.updated` → `notifyCatalogUpdated` 这条**生产接线**的唯一测试。起子进程跑 test-component/use-projects.cases.ts 并钉住子进程用例条数 13,判据直接在本文件执行,故 delegates_to = '-'。没有这条登记,同时删掉本包装与 use-projects.ts 里那个 switch case,model-contract 的直接通知用例仍全绿、包级 3000 地板也有余量 ⇒ 接线保证可被静默删除(#844 那一类)。子进程里那条接线用例的判据是**间隔**不是「最终收到」:真兜底定时器在跑,事件推动的第二次 marker 探针必须在任何兜底 tick 之前发出,否则「生产通知比兜底慢」的实现照样绿。
1	packages/ui-mac	src/renderer/alpha-ui/alpha-composer-model.component.test.ts	-	受托:起子进程跑 test-component/alpha-composer-model.cases.ts(真挂 AlphaComposerRuntime/ModelPickPop)。#679 半场断言两个倍数同时进**可见 DOM 与 aria-label**、不可用态零数字、基准说明取自目录、defaultPlatformModel 经真实 wiring 选中。本文件直接执行判据并钉住子进程用例条数下界 40,故 delegates_to = '-'
42	packages/ui-mac	src/shared/route-authority-ratchet.test.ts	packages/ui-mac/src/shared/route-deep-link-consumer.test.ts,packages/ui-mac/src/shared/route-upstream-shape.test.ts	route authority **源码**棘轮 —— 抬头自陈主判据不在本文件,故两个受托方必须在册
9	packages/ui-mac	src/shared/route-deep-link-consumer.test.ts	-	受托:真跑 createDeepLinkConsumer,断言导航目标 == manifest 独立推导的 href(route authority 主判据)
17	packages/ui-mac	src/shared/route-upstream-shape.test.ts	-	受托:上游 layout 目录的 deep-link 路径 SHAPE 契约

# ── 闸门自身的环境与对照(#777)──────────────────────────────────────────────
16	packages/ui-mac	src/main/local-gate-parity.test.ts	-	#777:「本地门与 alpha-ci 1:1」的可检查断言 —— 此前那句话只写在三处散文里,而实际本地只跑了 CI 十二个代码步里的九个(其中三个是裸 `bun test` 的降级档,跑 0 条照样 exit 0)。本文件把 alpha-ci 的代码步逐条枚举出来,与 alpha-check.sh 的 CI_STEPS 对照表双向比对(CI 加一步而本地没登记即红、CI 改名而对照表没跟即红),档位只允许 MIRRORED/SUPERSET:<理由>/DEGRADED:<理由>(没有「静默不跑」这一档);另含 #637 退出条件 3 的防漂断言:两处 UPSTREAM_PATHS 与 24 条 ADR-033 收编白名单逐条相同(ADR-033 落地时只同步 paths、白名单漏了,干净 alpha 上恒假红、人人 --no-verify),以及 `assert gate files` 必须带 !cancelled()(GitHub step 默认 success() ⇒ 前一步一红,77 个登记闸门集体消失,2026-08-02 起实际发生了两天)。`#717` 追加两条 required-context 防漂:.github/required-contexts.txt 记录的每个 context 必须等于 alpha-ci 某个 job 的 name(改名即红 —— ebd29cda 把 job 改成 `unit tests (alpha packages)` 而分支保护没跟,GitHub 从此再没见过旧名字,每个 PR 都在那一格永久 pending 而当天无一处变红),且每个 job 要么在记录里、要么在 NOT_REQUIRED_JOBS 里写明为什么不必需(新 job 默认拒)。四条解析自检(ciSteps ≥ 12、ciExcludes ≥ 20、jobNames ≥ 6、required ≥ 4)防止解析器退化后空对空全绿。`#895` 再追加两条:①行为闸 —— 真去跑生产的 scripts/assert-detect-classified.sh,用 7 种「detect 没给出可用分类」的真实 result/outputs 组合驱动它,每一种都必须非零退出(含 result=failure 而 outputs 仍可读这一形状:job 失败时 outputs 可不可读由 GitHub 决定,所以判据钉在 result 上);②接线闸(减速带)—— 分支保护要求的每个 context,其同名 job 必须带 job 级 !cancelled() 且真的跑那个脚本。缺前者判据可以被改成恒真,缺后者接线可以被整段拆掉。为什么需要它们:2026-08-11 PR #908 实测,detect 硬失败时四格 required 全 skipped、mergeable=true、mergeStateStatus=UNSTABLE(可合),而仓里原有一条测试把「detect 红了合并就进不去」写成登记理由 —— 一条为假闸门背书的记录;只加 !cancelled() 不加判据会让那四格从灰色 skipped 变成绿色 success,更坏。证据:docs/verification/2026-08-11-detect-failure-required-checks.md。`#890` 再追加五条:手抄件的真源在**仓外**(GitHub 分支保护),`#717` 那两条只把它与 workflow 的 job 名对齐,两边一起错就一起自洽;这五条用假的 `gh`(PATH 注入,生产脚本里没有「真源从哪来」的开关 —— 那种开关自己就是绕过口)驱动 scripts/assert-required-contexts.sh 本体,钉住三档结局各自可判:一致→0(顺序打乱与首尾空白不得报漂移,否则天天假红被 --no-verify 掉)、漂移→**恰好 1** 且点名差在哪条(只断非零会让「漂移被报成读不到」全绿;四种形状:真源少一条/多一条/零条/分支保护被整个关掉)、真源读不到→**恰好 2** 且输出含「未比对」(缺这一条,「catch 住所有错误然后返回成功」能满足前两条);另两条钉住接线与被读对象:实际发出的 gh 调用必须逐字等于手抄件抬头写着的那条命令、且问的是 alpha-ci 服务的那条分支(锚点在别的文件,不是脚本自己的常量),以及把手抄件换成夹具后判决必须跟着变(否则一个把清单写死在脚本里的实现全绿,而那个文件已成摆设)、清空手抄件必须自己红。`#1134` 追加第十六条:上面三条 CI_STEPS 断言比的全是**步骤名**,没有一条问过「alpha-check.sh 真的跑那条命令吗」——2026-08-26 变异实测,把第 [4/10] 步里 `bun run --cwd packages/opencode typecheck` 那一行删掉、CI 步与 MIRRORED 登记都留着,本文件 15 pass / 0 fail,而本地那半道门已经不存在(失效形态⑧,与 frontend-patch-roundtrip 第十四条同形;本 portfolio 的合并路径是「本地判绿 ⇒ --admin 合」,假绿的正是真正在用的那一半)。该条从 workflow 解析出全部 `bun run --cwd <pkg> typecheck` 命令,逐条要求 alpha-check.sh 里真有那一行,并带解析自检(解析不到 ≥4 条即判「测量作废」而不是绿)。诚实边界:只覆盖 typecheck 这一类命令。下界=实际条数 16,不留余量
18	packages/ui-mac	src/main/north-star-guard.test.ts	-	`#889`:north-star 守卫(「alpha 不许改上游包」,ADR-004/B10,也是 alpha 分支保护上的必需 context)的**行为闸**。守卫本体在 scripts/north-star-guard.sh,CI 与本地 alpha-check.sh 跑的是同一份字节;本文件起真 git 仓、造真的上游改动、跑**那个脚本本体**,断言它真的点名了被改的文件并以非零退出 —— 不断言脚本源码文本(那按本仓定义是假闸门:守卫被整段注释掉时照样绿)。十条各钉一个方向:改一个不在 ADR-033 白名单里的上游文件必须红且点名(只断退出码会被「恒红」实现满足)、未提交工作树里的上游改动也必须红(CI_STEPS 登记的 `SUPERSET:committed ∪ 工作树` 那半边的判据)、只改 alpha 自有文件必须绿(恒红的门等于没有门)、白名单里的被接管文件必须不被点名(excludes 数组传错时 44 条收编集体失效、干净分支恒假红)、**基准必须是 origin/alpha**(造一个只落在 dev 窗口里的上游改动,断言守卫不点名它;同一条用例先把生产脚本复制一份、只把基准换成 origin/dev 跑一遍作控制组,证明夹具测得出已知的坏,否则那条断言会空对空地绿)、基准 ref 取不到时 fail-closed 非零(改前是 `2>/dev/null || true`:ref 不存在 ⇒ 报错被吞 ⇒ 空串 ⇒「已提交改动」那半边守卫静默消失而报 ✓)、上游路径下新增文件不被点名(`--diff-filter=DMR` 的明写边界,ADR-035/038 的「新增闸门文件无需 exclude」直接建在它上面 —— 有人顺手加 `A` 这里会红并逼他去读那两条 ADR)。`#913` 再补三条,守的是**降级档位**:守卫开跑前的 `git fetch` 间歇失败(实测 3 次 1 次),失败时它用本地上一次拿到的 `origin/alpha` 继续跑 —— 方向安全(窗口更宽 ⇒ 过报不漏报),坏的是「落后 1 个提交」与「落后 3 周」输出长得一模一样 ⇒「今天绿」的含义取决于一个没人看得见的量。三条 = 造「fetch 拿不到 + last-known 陈旧」的树,断言基准 sha 与陈旧程度(基准提交日期 + `origin/alpha..HEAD` 宽度)都读得出**且跟着树变**(同一条用例跑两棵陈旧程度不同的树作控制组,杀掉「印一句写死的年龄」)、fetch 正常时这一段**不许出现**(杀掉「无条件永远打印」)、降级路径**仍然把门跑完**(陈旧基准下改上游文件依然红且点名 —— 降级是降级不是弃权)。删掉它:守卫退回零行为判据,基准改错/excludes 传错/diff-filter 写错/脚本被换成 exit 0 都不会有任何东西变红;降级上报被摘掉也不会红。`#1085` 再补八条,守的是**结构性谓词**那一层(UPSTREAM_PATHS 里住着的 alpha 自有文件:闸门测试、`tool-identity.ts` 本体、ADR-033 的两条迁移…落地那次是 `A` 不点名,进了 origin/alpha 之后**每一次**修改都是 `M` ⇒ 守卫当场红,而门红时最省事的反应是 --no-verify)。谓词 = ①路径不在上游镜像 origin/dev 里 ∧ ②自报家门(alpha-* 命名 或 文件里写着 `north-star:alpha-owned`)。八条 = 两条正向(alpha-* 命名的、带 marker 的,各自被改必须绿**且豁免被打印出来** —— 静默放行与没跑的门在输出上长得一模一样)+ **两个因子各自的反例**(dev 里没有但没自报家门 ⇒ 红,杀「只看出身」的实现,它会把陈旧镜像下新来的真上游文件放行;名字是 alpha-* 但 dev 里有 ⇒ 红,杀「只看命名」)+ 伪造 marker 进真上游文件仍红 + 把上游文件**改名**成 alpha-* 仍红且点名**旧**路径(带控制组:去掉 `--no-renames` 的复制品必须绿,证明夹具测得出这个已知的坏 —— `--name-only` 对 `R` 只印目的路径) + 镜像 ref 取不到时豁免**整体停用**(fail-closed;反方向会让守卫对全部上游改动失明)+ **marker 在大文件里也读得出来**(守卫开着 pipefail,`cat 大文件 | grep -q` 命中时写端吃 SIGPIPE ⇒ 退出码 141 ⇒「找到了」被读成「没找到」,实测 141;方向是假红而非放行,但它取决于文件多大、marker 在第几行 —— 属于不可复现门,小夹具测不到,故该条的夹具真的是 4MB)。变异实测:谓词整体失效 3 红 / 只看出身 1 红 / 只看命名 2 红 / 去掉 --no-renames 1 红 / 镜像缺失时放行 2 红 / 豁免不打印 2 红 / 把 marker 读法换回管道 1 红。下界=实际条数 18,不留余量
15	packages/ui-mac	src/main/frontend-patch-roundtrip.test.ts	-	`#976`:`scripts/assert-frontend-patch-roundtrip.sh` 的**行为闸** —— 那个脚本判的是「HEAD 的 packages/{app,ui} 必须能由 pin + SOT 补丁逐字重建」。为什么这条不变量需要一道门:ADR-034 起那两个包是「上游 pin(frontend/frontend-pin.lock)+ frontend/alpha-patches/alpha-frontend.patch」的投影,sync-upstream 的 apply_alpha_frontend_delta(`rm -rf packages/app packages/ui` → `git checkout $PIN --` → `git apply`)与月更 bump 块 1 都据此**重写**那两个目录 ⇒ 改了它们而没重生补丁,改动会被**静默删除**(不是报错)。已合并历史上真的发生过:f420fe2bb / cea23d639 / 0061eec19 / 7281627ed(2026-07-24→07-26)四个提交补丁不含 packages/app/vendor/opencode-ai-client-1.17.13.tgz 而树里有,存活约两天、零变红,没出事只因为 sync 那阵子红着没跑到还原步。为什么判据必须比**内容**:此前仓内唯一可执行地消费该补丁的是 scripts/bun-test-app.sh 的两轴交叉,它比 `*.test.ts` 的**文件名集** —— 实测改一行 packages/app/src/context/terminal.tsx 不重生补丁,两轴 5 == 5 **绿**,把过滤放宽到全部文件(立票时建议的口径)46 == 46 **仍绿**;名字集对内容漂移结构性失明。十五条各钉一个方向:一致态必须 exit 0(缺这条对照组,一个恒红空壳能满足下面全部红向断言 —— 恒红的门等于没有门,#754 形态)、改非测试源码不重生 ⇒ 红且**点名**(只断退出码会被恒红实现满足)、重生补丁后**回绿**(证明修法真能修好、这道门有出口)、committed 新文件(含二进制)不在补丁里 ⇒ 红且点名(f420fe2bb 那次事故的形状)、删掉补丁里有的文件 ⇒ 红且点名(只比双方交集的实现在这条上绿)、只改文件模式 chmod +x ⇒ 红(杀「逐个比内容哈希」的实现:mode 不在内容里,git tree sha 天然带)、漂移只落在 packages/ui ⇒ 红且点名 ui 路径(现行 bun-test-app.sh 的树轴只 `-- packages/app`,枚举漏是九形态④)、补丁贴不上 ⇒ 红且措辞与内容漂移**可区分**(两种红的处置不同:升 pin vs 重生补丁)、补丁重生时漏 `--binary` ⇒ 红(vendored tgz 在 pin 里不存在,普通 git diff 只写一行 Binary files … differ;这一条接住 frontend/README.md 块 4 那句 `test -f $VENDORED` 的语义)、pin 对象取不到且不设 ROUNDTRIP_REQUIRE_PIN ⇒ **恰好 2** 且说「未比对」(判 0 则浅克隆上永远绿,判 1 则本地恒红 ⇒ --no-verify ⇒ 十道门一起关掉;主 checkout 本身就是浅克隆,这一档真实可达)、同一夹具设 ROUNDTRIP_REQUIRE_PIN=1 ⇒ **恰好 1**(CI 侧无逃生门 —— 缺它就重蹈 bun-test-app.sh 那半边「CI 里恒未比对」的覆辙)、补丁被清空 ⇒ 说「测量作废」且与漂移可区分(空补丁重建出的是纯 pin 树,比较步照样红但原因完全不同)、pin 里没有 packages/ui ⇒ 说「测量作废」而不是给一个看似有意义的漂移清单。第十四、十五条是**减速带**(均明标诚实边界):第十四条断言 scripts/alpha-check.sh 真的含那行调用 —— 上面十三条是 Bun.spawn 直接跑脚本本体,一条都不经过 alpha-check.sh,而本 portfolio 的合并路径是「本地判绿 ⇒ --admin 合」,CI 那一格恰恰是被绕过的那道 ⇒ 删掉本地调用行,十三条全绿、local-gate-parity 全绿、gate-files 全绿,而本地那道门已经不存在(失效形态⑧)。第十五条是**防漂减速带**:这道门要比哪些包写死在生产脚本的 `PACKAGES=` 那行,而**决定 sync 会重写哪些目录**的真源是 .github/workflows/sync-upstream.yml 的 `rm -rf packages/app packages/ui` 那行 —— 两处今天一致但仓内无人断言它们相同,有人加第三个前端包只改了 sync 一侧,sync 会重写它、本门不比它 ⇒ 本票要消灭的静默删除在新成员上原样复活而所有门全绿(枚举漏是九形态④,`#889`/`#637` 同形)。它从脚本里读出 `PACKAGES`,再要求 sync-upstream.yml 里有**恰好** `rm -rf <同一字符串>` 那一行(整行相等,不是子串 —— 2026-08-15 实测:先写的 `includes` 版在「sync 缩小」方向红、在「sync 加第三个包」方向**绿**,而后者正是本条要抓的那个方向),读不出 `PACKAGES` 时报「测量作废」而不是绿;诚实边界=只钉「两行互相一致」,钉不住「sync 的删除范围等于 sync 实际重写的目录」,另两份副本(frontend/README.md 块 4 的 pathspec、scripts/verify-freeze-restore.sh)不在覆盖内。删掉本文件:那个脚本退回零行为判据 —— 比较步改恒真、只枚举 packages/app、exit 2 改 exit 0、apply 失败被吞,都不会有任何东西变红。下界=实际条数 15,不留余量
1	packages/ui-mac	src/main/gate-environment.test.ts	-	#777:环境咽喉的行为闸 —— 一道门跑在什么环境里由两处声明给定,合起来覆盖仓内真实存在的两种运行形状,任一处被删即红。形状 A 单文件(31 条 host 用例起的子进程,argv 自己拼、传不进 CLI flag)靠 packages/ui-mac/scripts/test-preload.ts 的 setDefaultTimeout;形状 B 多文件(CI 三条 test 步 + assert-gate-files 的逐条点名 + alpha-check [4/7],所有闸门运行的唯一入口)靠 scripts/bun-test-floor.sh 的 `bun test --timeout`。宿主起两个子进程各断言一半:①一条不写显式超时的 6 秒用例 —— 声明一旦被删就在 5000ms 被杀(本包 31 条 host 用例里 19 条从未声明超时,bun 默认 5s 让机器速度替断言下判决,2026-08-02 主线三条红即此);②同一条慢用例**排在第二个文件**跑一遍 —— 实测 preload 的 setDefaultTimeout 只覆盖第一个文件,让慢的当第一个会验成一件本来就成立的事(占位文件 gate-environment-first.cases.ts 为此存在);③平台 opt-in —— 本产品只 ship darwin/win32(ADR-026),alpha-ci 跑 ubuntu,生产安装闸在写盘前就拒整个 runner;test-component/pin-shipped-platform.ts 的 pinShippedPlatform() 必须在非发布平台上真钉住、在发布平台上是 no-op(实测:把钉桩放进 preload 全局会让 14 个 renderer 文件挂在 Cannot find module @rollup/rollup-darwin-x64,3752 pass 掉到 3625,故只能 opt-in),子用例按 os.platform() 自陈这一半本次到底跑没跑到(开发机跑不到,CI 跑得到),不打印就会让本地的绿被误读成平台也验过了。下界=实际条数 1,不留余量
11	packages/ui-mac	src/main/known-fails-ratchet.test.ts	-	`#1086` base fail-set 棘轮的行为闸:ALPHA_KNOWN_FAILS_FILE 置位时,bun-test-floor + known-fails-compare 这对组合必须「清单外的红拦住并按 describe 外→内点名 / 清单内的红放行且理由到达输出 / 容忍不放松条数下界 / 修绿提示清单可缩短 / 缺 reason 列绿跑也拦 / junit 不落盘(模块加载崩溃)不吸收 / console 里宿主回显的子进程 (fail) 行不制造假新红 / 精确模式与清单互斥」。全部驱动脚本本体跑合成夹具(真 bun 子进程、真 junit 落盘),外加一条仓内真实清单合形闸(三列齐、file 指向真实存在的文件)。删掉本文件:容忍语义可退化成「一律容忍」或「测不出名字就放行」而无一物变红 —— #754 的 --no-verify 形态换自动化外衣。R1 审计追加两半:file 列参与匹配(同 display 落在未登记文件必须拦并点名那个文件)与 AC4 只读绊线(拦截路径跑完后清单与写入时逐字节相同 —— 「先拦后收编」的棘轮反向实现无处藏身)。R2(owner 裁决)再追加 Major-1 常驻用例:同 (file,display) 两条同名红且该键在清单内 ⇒ 测量作废拦住 —— 摘掉判官的 dup 判重段即红,与两个 Minor 的绊线标准对齐。精确条数=实测 11,不留余量
8	packages/ui-mac	src/main/ci-diff-scope.test.ts	-	#717:alpha-ci `detect` 分类步的行为闸 —— 它输出的 code/md 决定 upstream-guard/typecheck/test/seed-assets 的**全部**步骤跑不跑、以及 docs gate 拿到哪些 Markdown,也就是「当天所有闸门跑不跑」由它一个布尔值决定。本文件起真 git 仓、造真的「落后于 base 的纯文档分支」、跑生产脚本 scripts/detect-changed-scope.sh 本体,断言它写进 $GITHUB_OUTPUT 的实际值(不断言 YAML 文本 —— 那按本仓定义是假闸门)。六条各钉一个方向:两点口径回归即红(base 侧的 .ts 被算成本分支的改动 ⇒ 纯文档 PR 跑全量、继承主线红、只能 --admin)、分支自己改代码必须 code=true(单断言 code=false 会被「永远返回 false」满足)、md 不许被 base 侧 Markdown 污染、push 支路必须保持 before..sha 两点(顺手改成 merge-base 即红)、无共同祖先时 fail-closed(靶心是**纯文档**的 orphan:清树后才测得出,`#897` 修复前当场红;并配一条同载荷、有共同祖先的对照必须保持 code=false,否则「无条件 code=true」也能满足它)、GITHUB_OUTPUT 缺失时当场炸(写不出去 ⇒ 下游读空串 ⇒ 每道闸静默跳过而 job 报绿)。删掉它这个分类器就再没有任何判据:它不在本地 alpha-check.sh 的跑动范围内(本地一律跑全量,无 docs-only 快路径),改坏它的人不会在任何地方变红。另两条钉住分类器自己的两个绕过口(合并前审计 + owner 实测复现):路径**中间段**出现 docs/ 的真实源码不许被判成文档(旧 `*/docs/*` 匹配任意位置的 docs 段,而本仓真的有 packages/console/app/src/routes/docs/{index,[...path]}.ts —— 改它们 code=false、全部代码闸门跳过;该条用 .ts + 同目录 .css 两个输入,分别钉住「源码扩展名无论住哪都是代码」与「文档树只认仓根锚定前缀」两半,少任一半即红),以及跨分类 rename 的源路径必须算数(git 默认开 rename 检测,`--name-only` 只输出目标路径 ⇒ 把源文件 git mv 进 docs/ 就只看见一个 docs 路径 ⇒ 假 docs-only;该条目标刻意取 .md,使它只由 `--no-renames` 决定)。下界=实际条数 8,不留余量
